Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-29 09:45:00-04:00,427.67999267578125,430.4100036621094,427.5799865722656,429.44500732421875,809671,0.0,0.0
2024-05-29 10:00:00-04:00,429.4599914550781,430.2497863769531,428.6449890136719,430.20001220703125,631195,0.0,0.0
2024-05-29 10:15:00-04:00,430.2200012207031,430.3800048828125,429.1499938964844,430.1400146484375,459745,0.0,0.0
2024-05-29 10:30:00-04:00,430.1700134277344,430.69000244140625,430.0445861816406,430.3999938964844,468247,0.0,0.0
2024-05-29 10:45:00-04:00,430.3900146484375,430.6199951171875,429.5201110839844,429.8999938964844,525033,0.0,0.0
2024-05-29 11:00:00-04:00,429.9150085449219,430.0199890136719,428.9599914550781,429.0,361644,0.0,0.0
2024-05-29 11:15:00-04:00,428.9700012207031,429.5,428.67999267578125,429.239990234375,320413,0.0,0.0
2024-05-29 11:30:00-04:00,429.260009765625,429.9200134277344,429.0400085449219,429.6600036621094,270888,0.0,0.0
2024-05-29 11:45:00-04:00,429.6400146484375,430.2300109863281,429.4403991699219,430.1499938964844,325140,0.0,0.0
2024-05-29 12:00:00-04:00,430.1549987792969,430.30999755859375,429.8999938964844,430.0899963378906,232075,0.0,0.0
2024-05-29 12:15:00-04:00,430.0799865722656,430.4049987792969,430.010009765625,430.2799987792969,236258,0.0,0.0
2024-05-29 12:30:00-04:00,430.2799987792969,430.79998779296875,430.19000244140625,430.55999755859375,263787,0.0,0.0
2024-05-29 12:45:00-04:00,430.55999755859375,430.94000244140625,430.510009765625,430.760009765625,237126,0.0,0.0
2024-05-29 13:00:00-04:00,430.739990234375,430.82000732421875,429.69000244140625,429.8399963378906,403304,0.0,0.0
2024-05-29 13:15:00-04:00,429.80999755859375,430.20001220703125,429.7200012207031,430.1935119628906,214699,0.0,0.0
2024-05-29 13:30:00-04:00,430.1495056152344,430.30999755859375,429.5400085449219,429.7294006347656,221411,0.0,0.0
2024-05-29 13:45:00-04:00,429.7300109863281,430.54998779296875,429.6700134277344,430.5050048828125,254088,0.0,0.0
2024-05-29 14:00:00-04:00,430.5199890136719,430.54998779296875,430.0199890136719,430.29998779296875,246903,0.0,0.0
2024-05-29 14:15:00-04:00,430.29998779296875,430.29998779296875,430.0199890136719,430.1050109863281,704146,0.0,0.0
2024-05-29 14:30:00-04:00,430.04998779296875,430.1099853515625,429.54998779296875,429.75,278960,0.0,0.0
2024-05-29 14:45:00-04:00,429.7300109863281,429.7300109863281,429.32000732421875,429.489990234375,282390,0.0,0.0
2024-05-29 15:00:00-04:00,429.5295104980469,429.7998962402344,429.3550109863281,429.73980712890625,244466,0.0,0.0
2024-05-29 15:15:00-04:00,429.7200012207031,430.38470458984375,429.6650085449219,430.0,333260,0.0,0.0
2024-05-29 15:30:00-04:00,429.9800109863281,429.9800109863281,429.3800048828125,429.4457092285156,389958,0.0,0.0
2024-05-29 15:45:00-04:00,429.4549865722656,429.5799865722656,428.5799865722656,429.510009765625,1354270,0.0,0.0
2024-05-30 09:30:00-04:00,424.0419921875,424.19000244140625,420.635009765625,423.0887145996094,2505570,0.0,0.0
2024-05-30 09:45:00-04:00,422.9800109863281,423.4700012207031,421.30999755859375,421.6000061035156,864285,0.0,0.0
2024-05-30 10:00:00-04:00,421.6499938964844,421.7349853515625,418.7699890136719,418.989990234375,1585157,0.0,0.0
2024-05-30 10:15:00-04:00,418.9949951171875,420.29998779296875,417.75,420.2699890136719,1350646,0.0,0.0
2024-05-30 10:30:00-04:00,420.2699890136719,420.3299865722656,418.5899963378906,418.8620910644531,1279536,0.0,0.0
2024-05-30 10:45:00-04:00,418.8599853515625,419.3500061035156,417.6000061035156,418.05999755859375,1192383,0.0,0.0
2024-05-30 11:00:00-04:00,418.0450134277344,419.3900146484375,417.92999267578125,418.80010986328125,1370799,0.0,0.0
2024-05-30 11:15:00-04:00,418.79998779296875,419.6000061035156,418.79998779296875,419.1499938964844,648574,0.0,0.0
2024-05-30 11:30:00-04:00,419.1499938964844,420.2699890136719,419.0299987792969,419.5801086425781,799613,0.0,0.0
2024-05-30 11:45:00-04:00,419.6300048828125,419.7900085449219,419.0,419.07000732421875,454210,0.0,0.0
2024-05-30 12:00:00-04:00,419.07501220703125,419.3756103515625,419.0299987792969,419.2099914550781,451193,0.0,0.0
2024-05-30 12:15:00-04:00,419.2099914550781,419.6000061035156,419.0199890136719,419.135009765625,352525,0.0,0.0
2024-05-30 12:30:00-04:00,419.1449890136719,419.6300048828125,419.05999755859375,419.4200134277344,361033,0.0,0.0
2024-05-30 12:45:00-04:00,419.44000244140625,419.9200134277344,419.4200134277344,419.6700134277344,374214,0.0,0.0
2024-05-30 13:00:00-04:00,419.6499938964844,420.239990234375,419.45001220703125,419.7919921875,375908,0.0,0.0
2024-05-30 13:15:00-04:00,419.7900085449219,419.79998779296875,419.3500061035156,419.5450134277344,321418,0.0,0.0
2024-05-30 13:30:00-04:00,419.55999755859375,419.6600036621094,419.1000061035156,419.3800048828125,396816,0.0,0.0
2024-05-30 13:45:00-04:00,419.3699951171875,419.4200134277344,419.0,419.17999267578125,622236,0.0,0.0
2024-05-30 14:00:00-04:00,419.19000244140625,419.29998779296875,418.0899963378906,418.17999267578125,1142695,0.0,0.0
2024-05-30 14:15:00-04:00,418.20001220703125,418.6400146484375,417.95001220703125,418.1449890136719,445713,0.0,0.0
2024-05-30 14:30:00-04:00,418.1199951171875,418.3699951171875,417.82000732421875,417.9200134277344,387682,0.0,0.0
2024-05-30 14:45:00-04:00,417.8999938964844,417.94000244140625,417.239990234375,417.8399963378906,637023,0.0,0.0
2024-05-30 15:00:00-04:00,417.8800048828125,418.19500732421875,417.30999755859375,417.3900146484375,530490,0.0,0.0
2024-05-30 15:15:00-04:00,417.375,417.69000244140625,416.30999755859375,416.7084045410156,739558,0.0,0.0
2024-05-30 15:30:00-04:00,416.7300109863281,416.8500061035156,414.69000244140625,415.57000732421875,1154490,0.0,0.0
2024-05-30 15:45:00-04:00,415.57000732421875,415.82000732421875,414.239990234375,414.6400146484375,2517629,0.0,0.0
2024-05-31 09:30:00-04:00,416.4100036621094,416.6300048828125,412.0,412.4704895019531,1987719,0.0,0.0
2024-05-31 09:45:00-04:00,411.4700012207031,413.19000244140625,411.4700012207031,412.25799560546875,1600482,0.0,0.0
2024-05-31 10:00:00-04:00,412.25,412.7300109863281,412.0,412.0150146484375,2734481,0.0,0.0
2024-05-31 10:15:00-04:00,412.010009765625,412.3900146484375,410.04998779296875,410.19000244140625,2666832,0.0,0.0
2024-05-31 10:30:00-04:00,410.1499938964844,410.2300109863281,406.8900146484375,407.1199951171875,1470078,0.0,0.0
2024-05-31 10:45:00-04:00,407.07000732421875,407.8999938964844,406.05999755859375,407.6600036621094,1165156,0.0,0.0
2024-05-31 11:00:00-04:00,407.6600036621094,407.8937072753906,406.67999267578125,406.95001220703125,591569,0.0,0.0
2024-05-31 11:15:00-04:00,406.9700012207031,407.1700134277344,406.5101013183594,406.8299865722656,625298,0.0,0.0
2024-05-31 11:30:00-04:00,406.7900085449219,407.2300109863281,406.29998779296875,406.70001220703125,589895,0.0,0.0
2024-05-31 11:45:00-04:00,406.69500732421875,407.0400085449219,406.3200988769531,406.44000244140625,438543,0.0,0.0
2024-05-31 12:00:00-04:00,406.4599914550781,406.6400146484375,405.1900939941406,405.239990234375,690322,0.0,0.0
2024-05-31 12:15:00-04:00,405.224609375,405.68499755859375,404.5199890136719,405.4599914550781,1129742,0.0,0.0
2024-05-31 12:30:00-04:00,405.45001220703125,405.95001220703125,404.8699951171875,405.9241943359375,585450,0.0,0.0
2024-05-31 12:45:00-04:00,405.8900146484375,406.1499938964844,405.32000732421875,405.50640869140625,375226,0.0,0.0
2024-05-31 13:00:00-04:00,405.510009765625,406.7099914550781,405.5,406.69500732421875,415314,0.0,0.0
2024-05-31 13:15:00-04:00,406.6650085449219,407.0799865722656,406.5299987792969,406.6099853515625,424706,0.0,0.0
2024-05-31 13:30:00-04:00,406.614990234375,406.8599853515625,405.29998779296875,405.8124084472656,487814,0.0,0.0
2024-05-31 13:45:00-04:00,405.7900085449219,406.68499755859375,405.7101135253906,406.510009765625,546410,0.0,0.0
2024-05-31 14:00:00-04:00,406.57000732421875,406.6199951171875,406.0400085449219,406.1099853515625,371010,0.0,0.0
2024-05-31 14:15:00-04:00,406.1199951171875,406.2408142089844,405.3999938964844,405.4125061035156,375732,0.0,0.0
2024-05-31 14:30:00-04:00,405.4100036621094,406.67999267578125,405.2200012207031,406.6697998046875,451941,0.0,0.0
2024-05-31 14:45:00-04:00,406.6400146484375,406.7699890136719,405.760009765625,406.3999938964844,463018,0.0,0.0
2024-05-31 15:00:00-04:00,406.3999938964844,407.510009765625,406.0899963378906,407.2699890136719,593008,0.0,0.0
2024-05-31 15:15:00-04:00,407.2300109863281,407.92999267578125,407.1099853515625,407.3299865722656,681371,0.0,0.0
2024-05-31 15:30:00-04:00,407.2699890136719,407.5899963378906,406.7799987792969,407.45001220703125,1241745,0.0,0.0
2024-05-31 15:45:00-04:00,407.4223937988281,415.7300109863281,407.2799987792969,415.3074951171875,5819188,0.0,0.0
2024-06-03 09:30:00-04:00,415.5799865722656,416.3799133300781,413.5,414.9700012207031,2011330,0.0,0.0
2024-06-03 09:45:00-04:00,414.9200134277344,416.4100036621094,412.9491882324219,413.17999267578125,1098124,0.0,0.0
2024-06-03 10:00:00-04:00,413.510009765625,414.4200134277344,412.69000244140625,413.8900146484375,773948,0.0,0.0
2024-06-03 10:15:00-04:00,413.9200134277344,414.5909118652344,413.7900085449219,414.1499938964844,460834,0.0,0.0
2024-06-03 10:30:00-04:00,414.0799865722656,415.0400085449219,413.79998779296875,413.9750061035156,539014,0.0,0.0
2024-06-03 10:45:00-04:00,414.0299987792969,414.04998779296875,412.2200012207031,412.57000732421875,504082,0.0,0.0
2024-06-03 11:00:00-04:00,412.57000732421875,412.5849914550781,411.25,412.14678955078125,642266,0.0,0.0
2024-06-03 11:15:00-04:00,412.1549987792969,412.9200134277344,412.0382995605469,412.4624938964844,434866,0.0,0.0
2024-06-03 11:30:00-04:00,412.44000244140625,412.79998779296875,411.489990234375,412.2499084472656,339522,0.0,0.0
2024-06-03 11:45:00-04:00,412.2200012207031,412.75,411.8351135253906,412.1199951171875,434070,0.0,0.0
2024-06-03 12:00:00-04:00,412.1650085449219,412.4198913574219,410.1000061035156,410.19000244140625,370339,0.0,0.0
2024-06-03 12:15:00-04:00,410.2900085449219,410.6099853515625,408.92340087890625,409.0899963378906,524512,0.0,0.0
2024-06-03 12:30:00-04:00,409.1000061035156,410.6700134277344,408.92999267578125,410.2900085449219,412100,0.0,0.0
2024-06-03 12:45:00-04:00,410.2699890136719,410.6000061035156,409.70001220703125,409.94000244140625,315706,0.0,0.0
2024-06-03 13:00:00-04:00,409.8299865722656,410.05999755859375,409.2379150390625,409.82000732421875,344557,0.0,0.0
2024-06-03 13:15:00-04:00,409.8399963378906,410.9700012207031,409.7099914550781,410.9100036621094,364362,0.0,0.0
2024-06-03 13:30:00-04:00,410.9100036621094,412.3999938964844,410.8800048828125,412.1300048828125,528145,0.0,0.0
2024-06-03 13:45:00-04:00,412.1650085449219,412.3598937988281,411.57000732421875,411.95001220703125,344887,0.0,0.0
2024-06-03 14:00:00-04:00,411.9100036621094,412.2300109863281,410.80999755859375,410.8949890136719,354106,0.0,0.0
2024-06-03 14:15:00-04:00,410.9100036621094,411.5899963378906,410.6400146484375,410.7998962402344,383810,0.0,0.0
2024-06-03 14:30:00-04:00,410.9599914550781,411.57000732421875,410.88720703125,411.260009765625,252574,0.0,0.0
2024-06-03 14:45:00-04:00,411.25,411.29998779296875,410.67999267578125,410.95001220703125,247669,0.0,0.0
2024-06-03 15:00:00-04:00,411.010009765625,411.3800048828125,410.840087890625,411.3099060058594,300446,0.0,0.0
2024-06-03 15:15:00-04:00,411.26708984375,412.25,411.0299987792969,411.8299865722656,354529,0.0,0.0
2024-06-03 15:30:00-04:00,411.8800048828125,412.1449890136719,411.33740234375,412.0181884765625,312018,0.0,0.0
2024-06-03 15:45:00-04:00,411.989990234375,413.7099914550781,411.9599914550781,413.6499938964844,1436786,0.0,0.0
2024-06-04 09:30:00-04:00,412.0799865722656,412.5,409.67498779296875,411.0849914550781,1391680,0.0,0.0
2024-06-04 09:45:00-04:00,411.1000061035156,411.6000061035156,410.6499938964844,411.3900146484375,619452,0.0,0.0
2024-06-04 10:00:00-04:00,411.3900146484375,412.79888916015625,411.11749267578125,411.3399963378906,699056,0.0,0.0
2024-06-04 10:15:00-04:00,411.3299865722656,412.54998779296875,410.95001220703125,412.54998779296875,509319,0.0,0.0
2024-06-04 10:30:00-04:00,412.5400085449219,413.42999267578125,412.340087890625,412.9179992675781,382722,0.0,0.0
2024-06-04 10:45:00-04:00,412.95001220703125,413.1300048828125,412.1400146484375,412.2799987792969,250388,0.0,0.0
2024-06-04 11:00:00-04:00,412.2799987792969,412.75,411.5,411.9399108886719,291849,0.0,0.0
2024-06-04 11:15:00-04:00,411.8699951171875,413.04901123046875,411.8699951171875,412.20989990234375,250464,0.0,0.0
2024-06-04 11:30:00-04:00,412.1199951171875,412.42999267578125,411.6099853515625,412.30499267578125,253175,0.0,0.0
2024-06-04 11:45:00-04:00,412.2699890136719,412.4849853515625,411.95001220703125,412.1600036621094,174077,0.0,0.0
2024-06-04 12:00:00-04:00,412.20001220703125,412.54998779296875,412.0299987792969,412.43011474609375,187255,0.0,0.0
2024-06-04 12:15:00-04:00,412.4100036621094,412.59271240234375,412.17999267578125,412.39990234375,183615,0.0,0.0
2024-06-04 12:30:00-04:00,412.3500061035156,413.1000061035156,412.30999755859375,412.8500061035156,349046,0.0,0.0
2024-06-04 12:45:00-04:00,412.8349914550781,413.3699035644531,412.5299987792969,412.8940124511719,175375,0.0,0.0
2024-06-04 13:00:00-04:00,412.9049987792969,413.18499755859375,412.260009765625,412.6700134277344,163028,0.0,0.0
2024-06-04 13:15:00-04:00,412.6400146484375,413.54998779296875,412.55010986328125,413.4700012207031,161085,0.0,0.0
2024-06-04 13:30:00-04:00,413.5,413.7300109863281,413.05999755859375,413.3699951171875,194082,0.0,0.0
2024-06-04 13:45:00-04:00,413.3299865722656,413.79998779296875,413.1700134277344,413.4599914550781,232354,0.0,0.0
2024-06-04 14:00:00-04:00,413.4100036621094,413.8399963378906,412.9159851074219,413.7300109863281,290224,0.0,0.0
2024-06-04 14:15:00-04:00,413.7900085449219,415.3699951171875,413.7799987792969,415.21038818359375,427090,0.0,0.0
2024-06-04 14:30:00-04:00,415.25,415.2900085449219,414.4800109863281,415.1300048828125,208670,0.0,0.0
2024-06-04 14:45:00-04:00,415.07000732421875,415.20001220703125,414.4100036621094,414.5299987792969,202790,0.0,0.0
2024-06-04 15:00:00-04:00,414.510009765625,414.5379943847656,412.9700012207031,413.7850036621094,254211,0.0,0.0
2024-06-04 15:15:00-04:00,413.760009765625,414.4508056640625,413.7373046875,414.2699890136719,228350,0.0,0.0
2024-06-04 15:30:00-04:00,414.32000732421875,415.4800109863281,413.9700012207031,415.4599914550781,355837,0.0,0.0
2024-06-04 15:45:00-04:00,415.4280090332031,416.44000244140625,414.94000244140625,416.07000732421875,1348790,0.0,0.0
2024-06-05 09:30:00-04:00,417.80999755859375,418.6650085449219,416.29998779296875,417.6099853515625,1327138,0.0,0.0
2024-06-05 09:45:00-04:00,417.739990234375,418.3599853515625,416.57000732421875,418.2349853515625,703417,0.0,0.0
2024-06-05 10:00:00-04:00,418.2300109863281,418.5199890136719,416.7300109863281,417.25,619790,0.0,0.0
2024-06-05 10:15:00-04:00,417.2099914550781,418.2099914550781,416.9100036621094,418.1000061035156,497192,0.0,0.0
2024-06-05 10:30:00-04:00,418.17999267578125,419.2699890136719,418.17999267578125,418.9599914550781,422124,0.0,0.0
2024-06-05 10:45:00-04:00,418.9700012207031,419.9079895019531,418.8399963378906,419.6400146484375,486863,0.0,0.0
2024-06-05 11:00:00-04:00,419.69000244140625,420.489990234375,419.6300048828125,420.42999267578125,444060,0.0,0.0
2024-06-05 11:15:00-04:00,420.44000244140625,420.8299865722656,420.3800048828125,420.54998779296875,387682,0.0,0.0
2024-06-05 11:30:00-04:00,420.5899963378906,420.95001220703125,420.11419677734375,420.8800048828125,356103,0.0,0.0
2024-06-05 11:45:00-04:00,420.8699951171875,421.1099853515625,420.55999755859375,420.6600036621094,336828,0.0,0.0
2024-06-05 12:00:00-04:00,420.6000061035156,421.1600036621094,420.2300109863281,420.9599914550781,312882,0.0,0.0
2024-06-05 12:15:00-04:00,420.93499755859375,421.73980712890625,420.8500061035156,421.6700134277344,326855,0.0,0.0
2024-06-05 12:30:00-04:00,421.63751220703125,422.4700012207031,421.5899963378906,422.19158935546875,411560,0.0,0.0
2024-06-05 12:45:00-04:00,422.1925048828125,422.75,422.1809997558594,422.3800048828125,301628,0.0,0.0
2024-06-05 13:00:00-04:00,422.3937072753906,423.3500061035156,422.3299865722656,423.0899963378906,356819,0.0,0.0
2024-06-05 13:15:00-04:00,423.0950012207031,423.1199951171875,422.1600036621094,422.860107421875,350077,0.0,0.0
2024-06-05 13:30:00-04:00,422.885009765625,423.32501220703125,422.7099914550781,423.1400146484375,300003,0.0,0.0
2024-06-05 13:45:00-04:00,423.1449890136719,423.239990234375,422.7900085449219,422.92999267578125,239979,0.0,0.0
2024-06-05 14:00:00-04:00,422.92498779296875,423.0899963378906,422.4200134277344,422.7001037597656,278525,0.0,0.0
2024-06-05 14:15:00-04:00,422.723388671875,423.07000732421875,422.68499755859375,423.010009765625,216252,0.0,0.0
2024-06-05 14:30:00-04:00,423.0119934082031,423.3800048828125,422.8399963378906,423.3738098144531,273374,0.0,0.0
2024-06-05 14:45:00-04:00,423.3800048828125,423.6099853515625,423.2900085449219,423.47650146484375,263896,0.0,0.0
2024-06-05 15:00:00-04:00,423.4700012207031,423.6199951171875,423.1300048828125,423.3999938964844,335464,0.0,0.0
2024-06-05 15:15:00-04:00,423.385009765625,423.5199890136719,422.75,422.7900085449219,356476,0.0,0.0
2024-06-05 15:30:00-04:00,422.7749938964844,422.8999938964844,422.2370910644531,422.3893127441406,591579,0.0,0.0
2024-06-05 15:45:00-04:00,422.3900146484375,424.0799865722656,422.1199951171875,424.0400085449219,1701510,0.0,0.0
2024-06-06 09:30:00-04:00,424.0,425.29998779296875,422.5899963378906,424.8299865722656,1229772,0.0,0.0
2024-06-06 09:45:00-04:00,424.8349914550781,425.30999755859375,423.1400146484375,423.32000732421875,662497,0.0,0.0
2024-06-06 10:00:00-04:00,423.3699951171875,424.1099853515625,422.7900085449219,423.0249938964844,636188,0.0,0.0
2024-06-06 10:15:00-04:00,422.989990234375,424.0400085449219,422.95660400390625,423.44000244140625,430069,0.0,0.0
2024-06-06 10:30:00-04:00,423.3949890136719,423.4800109863281,422.62640380859375,423.05999755859375,425686,0.0,0.0
2024-06-06 10:45:00-04:00,423.04998779296875,423.2699890136719,422.57000732421875,422.8599853515625,344362,0.0,0.0
2024-06-06 11:00:00-04:00,422.79998779296875,423.1600036621094,422.17999267578125,422.2699890136719,342102,0.0,0.0
2024-06-06 11:15:00-04:00,422.2699890136719,422.3399963378906,421.29998779296875,421.3999938964844,400355,0.0,0.0
2024-06-06 11:30:00-04:00,421.364990234375,421.4800109863281,420.5799865722656,420.8599853515625,405209,0.0,0.0
2024-06-06 11:45:00-04:00,420.9200134277344,421.855712890625,420.8900146484375,421.6000061035156,480054,0.0,0.0
2024-06-06 12:00:00-04:00,421.5899963378906,422.6600036621094,421.5899963378906,422.6499938964844,343659,0.0,0.0
2024-06-06 12:15:00-04:00,422.6199951171875,423.17999267578125,422.0400085449219,422.9800109863281,331894,0.0,0.0
2024-06-06 12:30:00-04:00,423.0350036621094,423.20001220703125,422.3999938964844,422.6099853515625,220473,0.0,0.0
2024-06-06 12:45:00-04:00,422.6199951171875,423.45001220703125,422.57000732421875,423.4200134277344,243543,0.0,0.0
2024-06-06 13:00:00-04:00,423.42999267578125,423.5299987792969,422.9100036621094,423.1499938964844,188776,0.0,0.0
2024-06-06 13:15:00-04:00,423.17999267578125,423.2950134277344,422.8500061035156,423.0950012207031,170466,0.0,0.0
2024-06-06 13:30:00-04:00,423.1000061035156,423.20001220703125,422.7792053222656,423.1005859375,208849,0.0,0.0
2024-06-06 13:45:00-04:00,423.1099853515625,423.4700012207031,423.0199890136719,423.1698913574219,210542,0.0,0.0
2024-06-06 14:00:00-04:00,423.17498779296875,423.32000732421875,422.0199890136719,422.452392578125,289325,0.0,0.0
2024-06-06 14:15:00-04:00,422.4206848144531,423.2998046875,422.19500732421875,423.2898864746094,227873,0.0,0.0
2024-06-06 14:30:00-04:00,423.2900085449219,423.4700012207031,422.80999755859375,423.25,264428,0.0,0.0
2024-06-06 14:45:00-04:00,423.2799987792969,423.6000061035156,422.9800109863281,423.30999755859375,216710,0.0,0.0
2024-06-06 15:00:00-04:00,423.25,423.7099914550781,423.07501220703125,423.1050109863281,175515,0.0,0.0
2024-06-06 15:15:00-04:00,423.1000061035156,423.7200012207031,423.05999755859375,423.6400146484375,194144,0.0,0.0
2024-06-06 15:30:00-04:00,423.6400146484375,423.8800048828125,423.260009765625,423.55999755859375,209749,0.0,0.0
2024-06-06 15:45:00-04:00,423.55999755859375,424.70001220703125,423.44000244140625,424.489990234375,1161698,0.0,0.0
2024-06-07 09:30:00-04:00,426.20001220703125,426.20001220703125,423.7850036621094,425.2699890136719,1159523,0.0,0.0
2024-06-07 09:45:00-04:00,425.1860046386719,426.00030517578125,424.7250061035156,425.0799865722656,561098,0.0,0.0
2024-06-07 10:00:00-04:00,425.0799865722656,425.2200012207031,423.93499755859375,424.2449951171875,296242,0.0,0.0
2024-06-07 10:15:00-04:00,424.26580810546875,424.75,424.0299987792969,424.1000061035156,282631,0.0,0.0
2024-06-07 10:30:00-04:00,424.0400085449219,425.5299987792969,423.7200012207031,425.45001220703125,317143,0.0,0.0
2024-06-07 10:45:00-04:00,425.43499755859375,425.8800048828125,424.79998779296875,425.0350036621094,392081,0.0,0.0
2024-06-07 11:00:00-04:00,425.1000061035156,425.1000061035156,423.6700134277344,424.2099914550781,304297,0.0,0.0
2024-06-07 11:15:00-04:00,424.2099914550781,425.0,423.9599914550781,425.0,232302,0.0,0.0
2024-06-07 11:30:00-04:00,425.0,425.5150146484375,424.5799865722656,424.8800048828125,299150,0.0,0.0
2024-06-07 11:45:00-04:00,424.9100036621094,425.3699951171875,424.7900085449219,425.2099914550781,196049,0.0,0.0
2024-06-07 12:00:00-04:00,425.19000244140625,425.4200134277344,424.8500061035156,424.8800048828125,243064,0.0,0.0
2024-06-07 12:15:00-04:00,424.8800048828125,425.3299865722656,424.8005065917969,425.260009765625,175919,0.0,0.0
2024-06-07 12:30:00-04:00,425.2699890136719,425.55999755859375,424.8999938964844,425.19659423828125,206379,0.0,0.0
2024-06-07 12:45:00-04:00,425.1499938964844,426.1600036621094,424.54998779296875,425.9400939941406,275930,0.0,0.0
2024-06-07 13:00:00-04:00,425.94000244140625,425.94000244140625,425.3900146484375,425.4599914550781,328415,0.0,0.0
2024-06-07 13:15:00-04:00,425.3900146484375,426.2799987792969,425.3800048828125,425.7950134277344,274014,0.0,0.0
2024-06-07 13:30:00-04:00,425.8399963378906,426.1300048828125,425.5906982421875,425.92999267578125,195303,0.0,0.0
2024-06-07 13:45:00-04:00,425.94500732421875,426.2300109863281,425.7900085449219,425.8699951171875,162804,0.0,0.0
2024-06-07 14:00:00-04:00,425.79998779296875,425.8599853515625,423.79998779296875,423.8999938964844,324194,0.0,0.0
2024-06-07 14:15:00-04:00,423.7799987792969,425.0899963378906,423.7200012207031,424.8900146484375,253480,0.0,0.0
2024-06-07 14:30:00-04:00,424.8999938964844,425.05999755859375,424.6199951171875,425.0350036621094,154411,0.0,0.0
2024-06-07 14:45:00-04:00,425.0899963378906,425.1741027832031,424.6903991699219,424.8319091796875,185672,0.0,0.0
2024-06-07 15:00:00-04:00,424.7900085449219,425.05999755859375,423.45001220703125,424.05499267578125,253671,0.0,0.0
2024-06-07 15:15:00-04:00,424.05999755859375,424.5765075683594,423.4800109863281,424.3599853515625,250924,0.0,0.0
2024-06-07 15:30:00-04:00,424.32000732421875,424.510009765625,423.6099853515625,423.8450012207031,408086,0.0,0.0
2024-06-07 15:45:00-04:00,423.8500061035156,424.44000244140625,423.04998779296875,423.82000732421875,1186925,0.0,0.0
2024-06-10 09:30:00-04:00,424.7300109863281,426.0,423.8900146484375,424.6401062011719,935460,0.0,0.0
